start,end,length
53874,53875,4.59
53874,53878,3.917
53878,53874,3.917
53875,53878,3.855
53878,53875,3.855
53875,53871,28.309
53876,53878,10.079
53878,53876,10.079
53876,41891,120.88900000000001
53877,53876,12.559
53877,53878,10.982
53878,53877,10.982
53879,23812,189.866
53879,53866,123.982
53880,53879,24.926000000000002
53881,53883,15.648
53883,53881,15.648
53881,53882,11.196
53882,53881,11.196
53881,28146,41.303
53882,41880,92.227
53883,54480,218.198
54480,53883,218.198
53883,28146,45.472
53884,53885,13.089
53885,28147,18.632
53885,41888,40.994
53886,53884,18.118
53886,41879,285.289
53887,53888,18.659
53888,53887,18.659
53887,41882,72.336
53888,41883,87.455
53889,8601,260.995
53890,4476,240.53
53890,53891,79.00699999999999
53891,53890,79.00699999999999
53891,5049,237.373
53895,26244,190.46200000000002
53895,54812,78.472
54812,53895,78.472
53896,24985,185.01299999999998
53897,5051,237.421
53897,54003,78.576
54003,53897,78.576
53899,53937,81.952
53901,52073,80.36999999999999
53903,52074,176.31799999999998
53904,53905,9.951
53905,53904,9.951
53904,27795,120.17
53905,23673,201.87900000000002
53906,53907,10.964
53907,53906,10.964
53906,18251,195.087
53908,53909,8.51
53909,53908,8.51
53908,51426,82.631
53909,51436,82.926
53911,54584,23.405
53911,53912,10.35
53912,53911,10.35
53913,53914,6.967
53914,53913,6.967
53913,53919,72.844
53919,53913,72.844
53915,53917,142.03300000000002
53917,53915,142.03300000000002
53916,53917,212.088
53917,53916,212.088
53918,53919,6.377
53919,53918,6.377
53921,53922,26.63
53922,53921,26.63
53922,53923,50.399
53923,53922,50.399
53923,53924,53.182
53924,53923,53.182
53927,53928,43.651
53928,53927,43.651
53927,28796,90.098
53928,48159,36.263
53928,33118,297.922
53932,53933,8.567
53933,53932,8.567
53934,53935,3.991
53935,53934,3.991
53934,23183,62.84700000000001
53935,50567,13.514
53937,6018,14.974
53937,51580,37.54
53938,32055,270.484
53939,32468,232.788
53940,32472,23.162
53941,53938,230.734
53942,53943,9.827
53943,53942,9.827
53942,52154,78.727
53943,32474,59.99
53945,26176,83.274
53945,53946,10.852
53946,53945,10.852
53946,52589,203.101
53948,30605,176.092
53948,53950,11.942
53949,53948,15.334
53949,53950,9.052
53950,53953,8.966
53950,21991,76.503
53951,25323,140.349
53952,53949,9.031
53952,52564,70.15899999999999
53953,53952,9.175
53953,53951,39.949
53954,53955,11.901
53955,53954,11.901
53955,53959,75.25
53959,53955,75.25
53956,53957,9.188
53957,53956,9.188
53956,53958,16.012999999999998
53958,53956,16.012999999999998
53957,23298,155.85500000000002
53958,23665,156.20800000000003
53958,53959,10.777999999999999
53959,53958,10.777999999999999
53959,30908,234.08
53960,2534,155.08200000000002
53960,1566,79.815
53962,53963,27.879
53963,53962,27.879
53962,53964,74.859
53964,53962,74.859
53964,50869,206.86700000000002
53965,33344,78.143
53966,55506,47.492000000000004
53967,48209,27.415
53967,53971,24.09
53968,28330,76.806
53970,48206,114.71
53970,33106,94.25
53971,53970,11.82
53971,48209,22.94
53972,53973,173.58799999999997
53973,53972,173.58799999999997
53974,48631,37.543
53974,50123,36.74
53975,27162,149.02300000000002
53976,54386,32.376000000000005
54386,53976,32.376000000000005
53976,18672,359.71200000000005
53978,53979,9.673
53979,53978,9.673
53980,31983,276.23
53982,53986,231.20000000000002
53986,53982,231.20000000000002
53982,53984,527.678
53984,53982,527.678
53983,53986,50.518
53986,53983,50.518
53983,53984,93.82
53984,53983,93.82
53984,53985,90.542
53985,53984,90.542
53985,55081,26.683
55081,53985,26.683
53987,53990,36.9
53990,53987,36.9
53987,53988,110.119
53987,54007,34.625
54007,53987,34.625
53988,53991,58.204
53989,54007,80.959
54007,53989,80.959
53990,53989,51.047
53991,54006,100.964
54006,53991,100.964
53991,53992,87.18100000000001
53992,54005,135.712
54005,53992,135.712
53992,53993,84.14299999999999
53993,54004,168.386
54004,53993,168.386
53993,22540,95.19399999999999
53994,53995,7.158
53995,53994,7.158
53994,53996,10.684
53995,53996,8.395
53996,53995,8.395
53996,26284,124.013
53998,53999,194.479
53999,26287,132.89600000000002
54001,54690,84.1
54002,5053,237.938
54002,54003,79.91799999999999
54003,54002,79.91799999999999
54003,4480,240.396
54004,54005,77.914
54005,54004,77.914
54005,54006,77.473
54006,54005,77.473
54006,54007,156.35399999999998
54007,54006,156.35399999999998
54008,54009,28.049
54009,54008,28.049
54010,28817,257.515
54012,54013,14.719000000000001
54013,54012,14.719000000000001
54012,54014,18.351
54014,54012,18.351
54013,54014,10.891
54014,54013,10.891
54015,28551,268.825
54016,54391,204.642
54391,54016,204.642
54019,51377,75.772
54019,54020,12.858
54020,28839,305.65199999999993
54020,51006,52.44200000000001
54021,47235,10.214
54021,32207,43.071
54022,47234,65.685
54023,1660,79.798
54025,54026,20.853
54026,54025,20.853
54027,54028,18.334
54028,54027,18.334
54029,29659,88.012
54030,23555,227.561
54030,54031,56.998
54031,54033,6.059
54033,54031,6.059
54033,54032,38.285000000000004
54036,33883,35.539
54036,54037,43.996
54037,41364,127.499
54038,39437,71.962
54041,24042,62.873
54041,54042,62.719
54042,24043,80.423
54044,52386,315.125
54044,55220,398.084
54045,52782,12.947
54045,55479,113.839
54047,54048,478.5629999999999
54048,54047,478.5629999999999
54048,45285,24.091
54049,47486,202.031
54050,54051,56.631
54052,54053,34.836999999999996
54053,35051,90.096
54054,47681,136.835
54055,42516,853.988
54058,54059,15.185
54059,54058,15.185
54061,2706,137.75
54062,50371,273.731
54062,54063,78.862
54063,54062,78.862
54062,54064,78.465
54064,54062,78.465
54065,54067,79.495
54067,54065,79.495
54066,41665,134.556
54067,2303,273.024
54070,43513,350.763
54071,54070,316.981
54072,54071,8.383
54072,21295,226.49099999999999
54073,48259,54.161
54073,54072,78.58800000000001
54074,52457,115.737
54077,54179,208.512
54179,54077,208.512
54082,28440,70.225
54083,54642,145.299
54084,48948,24.877000000000002
54084,54085,19.012
54085,54084,325.913
54086,54089,126.486
54087,54088,10.829
54088,54087,10.829
54087,54543,20.516
54088,44957,635.9979999999999
54089,44954,119.11399999999999
54091,54092,15.028
54092,54091,15.028
54093,24462,204.57
54094,41937,153.094
54094,54095,13.651
54095,54094,13.651
54095,41936,121.54400000000001
54096,41604,33.647
54097,44245,16.915000000000003
54097,54098,19.063
54098,51299,151.312
54099,54100,23.678
54099,22505,89.87400000000001
54100,42019,14.46
54100,51300,31.669
54101,54021,12.115
54102,44253,56.226
54102,54103,106.72699999999999
54103,41613,123.56999999999998
54103,33496,16.857
54104,51568,12.874
54105,44184,50.079
54106,42163,61.486999999999995
54109,54111,5.677
54111,54109,5.677
54109,54110,9.315
54110,54109,9.315
54110,54111,11.772
54111,54110,11.772
54114,54115,19.747
54115,54114,19.747
54117,55280,17.336
55280,54117,17.336
54118,26516,162.59300000000002
54118,20073,83.52000000000001
54119,20539,21.21
54119,54118,74.137
54120,53374,66.67699999999999
54121,54120,21.379
54121,43519,16.726
54121,54122,7.735
54122,54121,7.735
54122,54120,18.596
54122,24503,203.442
54123,32851,59.735
54124,54125,36.983
54125,54126,10.343
54125,42287,97.684
54125,54127,13.98
54127,54125,13.98
54126,29587,199.44
54126,54124,36.606
54127,54128,14.482
54128,54127,14.482
54127,47662,100.512
54128,47659,103.614
54129,52267,376.059
54130,54129,10.585
54130,51263,87.19800000000001
54136,54137,6.21
54136,28894,77.36200000000001
54137,32277,164.893
54137,30014,80.29100000000001
54138,54140,30.274
54138,54139,17.497
54139,18973,21.509999999999998
54140,20934,84.071
54140,52169,181.977
54140,29323,63.704
54142,54143,28.875
54143,54142,28.875
54142,51777,157.974
54143,54144,64.642
54144,22808,120.42
54146,54908,29.54
54908,54146,29.54
54147,54142,13.461
54147,19447,57.172
54149,49992,5.567
54149,50518,76.343
54150,21956,10.58
54150,52430,29.808
54151,54164,45.605000000000004
54152,47209,33.491
54152,50897,58.602
54153,24987,233.005
54153,54154,79.45400000000001
54154,54153,79.45400000000001
54154,30598,205.076
54155,24984,233.09699999999998
54155,54156,78.93599999999999
54156,54155,78.93599999999999
54156,26245,203.532
54156,54157,78.969
54157,54156,78.969
54157,24982,232.86700000000002
54157,54158,79.267
54158,54157,79.267
54158,20983,168.939
54158,54160,79.965
54160,54158,79.965
54159,21978,43.138999999999996
54159,54160,127.451
54160,54159,127.451
54160,19360,241.39800000000002
54161,50833,13.665
54161,50129,50.214
54162,54163,14.158
54162,27411,92.68799999999999
54163,54161,1.473
54163,50596,5.061
54164,52053,35.481
54165,50835,41.469
54166,50839,68.37700000000001
54167,50839,8.221
54167,21972,72.554
54168,54797,8.032
54797,54168,8.032
54168,54171,107.665
54169,52558,32.518
54170,50860,87.11200000000001
54171,54170,63.715
54172,50840,22.124000000000002
54173,25021,171.733
54173,21971,33.486000000000004
54174,54176,10.876
54174,54152,49.693
54175,54174,43.726
54175,54176,44.219
54176,47209,60.49
54177,54178,11.252
54178,54177,11.252
54177,22002,177.047
54178,49933,104.697
54179,54180,11.134
54180,54179,11.134
54181,54509,8.571
54509,54181,8.571
54182,54183,11.392
54183,54182,11.392
54182,20372,85.268
54183,29002,87.22599999999998
54184,55054,191.25099999999998
55054,54184,191.25099999999998
54184,54185,38.114
54185,55051,31.621000000000002
54186,54187,7.742
54187,54186,7.742
54186,20282,96.40099999999998
54188,29728,77.229
54188,54189,24.423000000000002
54189,54188,24.423000000000002
54190,31925,30.19
54191,32104,266.78000000000003
54192,49000,89.678
54192,24535,230.29899999999998
54193,41614,103.19200000000001
54194,54195,30.91
54194,50187,37.224000000000004
54195,31289,275.874
54195,21480,251.003
54196,54851,187.01299999999998
54197,32934,156.336
54199,47940,64.059
54199,52286,14.914
54201,30368,80.173
54203,54205,14.725000000000001
54205,54203,14.725000000000001
54203,54204,24.068
54204,54203,24.068
54203,54206,21.578
54204,54206,9.996
54206,29143,137.504
54206,21141,172.91500000000002
54207,51413,2.536
54208,24898,40.714
54208,54207,10.827
54209,18530,167.987
54209,26577,150.53
54210,54211,26.16
54211,54210,26.16
54212,54213,62.650999999999996
54213,54212,62.650999999999996
54215,54216,14.704
54216,54215,14.704
54215,30047,149.054
54216,52721,16.408
54216,30111,174.262
54217,54220,23.218
54220,54217,23.218
54218,54401,15.506
54218,54221,54.705
54221,54218,54.705
54219,45648,11.492
54219,45651,17.23
54220,54221,31.808
54221,54220,31.808
54222,54223,129.91199999999998
54223,54222,129.91199999999998
54225,22646,29.022
54226,52138,364.159
54226,4554,74.832
54227,18734,67.524
54228,42267,270.84700000000004
54229,55492,28.842
55492,54229,28.842
54229,55493,28.067000000000004
55493,54229,28.067000000000004
54229,54231,52.374
54231,54229,52.374
54230,55345,91.30499999999999
55345,54230,91.30499999999999
54232,44792,99.104
54233,54236,11.858
54234,54235,7.517
54234,54237,85.704
54235,19482,20.291
54235,42425,58.264
54236,54238,13.287
54236,43180,256.499
54237,54233,13.188
54237,43166,447.425
54238,43179,67.654
54238,54237,11.216
54239,52001,23.767
54241,54242,79.41000000000001
54242,54241,79.41000000000001
54242,54243,79.202
54243,54242,79.202
54244,31316,169.173
54245,31231,73.715
54247,44662,64.077
54248,28765,30.299
54249,54248,100.894
54250,54249,28.897
54250,44646,109.056
54251,54252,52.789
54252,54251,52.789
54251,54253,275.098
54253,26748,43.849000000000004
54253,54247,18.156
54254,42310,17.43
54254,42309,56.129999999999995
54255,54256,32.63
54256,54255,32.63
54257,19046,182.15399999999997
54258,54259,24.218
54259,23843,8.768
54260,54261,15.014
54260,27341,107.496
54261,50911,11.518
54261,54262,82.848
54262,23844,54.834
54263,52029,77.636
54266,54268,177.948
54268,54266,177.948
54266,54267,86.201
54267,54266,86.201
54267,54269,204.192
54269,54267,204.192
54268,54269,321.91999999999996
54269,54268,321.91999999999996
54270,44615,78.934
54270,44622,35.314
54271,47263,85.18399999999998
54272,45238,12.543
54272,4674,79.705
54273,54272,5.517
54273,51289,88.946
54275,54276,18.457
54277,54280,10.666
54280,54277,10.666
54277,54278,158.323
54278,50217,10.579
54278,54279,156.853
54279,51290,9.317
54279,50219,75.555
54280,54281,103.706
54281,54282,11.236
54282,54281,11.236
54281,52574,54.034
54282,54277,100.04299999999998
54283,43014,10.423
54284,45266,13.179
54284,9869,152.649
54285,54284,6.667
54285,54286,205.29
54287,43017,411.07099999999997
54288,43004,477.65700000000004
54290,42186,53.549
54291,15669,301.14000000000004
54292,43484,1114.474
54293,50473,65.61500000000001
54294,43787,108.76199999999999
54294,43789,148.62800000000001
54295,44457,125.622
54296,131,520.5109999999999
54297,54298,23.921999999999997
54298,41401,488.392
54299,60,329.97299999999996
54301,54302,42.21
54302,33398,20.065
54305,2289,18.639000000000003
54305,49805,81.263
54307,19966,83.688
54308,54310,60.744
54309,54310,7.547
54310,54309,7.547
54309,54308,60.746
54310,54307,67.809
54311,54312,9.738
54312,54311,9.738
54311,53596,37.902
54312,49394,61.336
54313,13520,181.58500000000004
54314,22816,153.669
54314,48334,43.443
54315,48367,80.901
54316,29983,25.674
54317,18435,190.105
54318,22077,67.145
54318,54317,12.994
54319,22078,47.65
54320,54321,11.789
54321,54320,11.789
54320,54319,62.788000000000004
54321,31943,97.162
54322,52720,114.759
54323,54324,15.855
54323,48317,19.096
54324,18442,65.04899999999999
54325,11061,123.852
54326,54325,27.943
54327,51894,33.112
54327,11059,150.22299999999998
54328,54330,11.556
54328,42328,1688.6879999999999
54329,54328,7.397
54330,54331,7.97
54330,50629,285.94199999999995
54331,54329,11.808
54331,54389,935.2920000000001
54332,7360,100.28
54332,10856,157.80499999999998
54333,8856,119.345
54335,54433,102.555
54433,54335,102.555
54335,48153,319.798
54336,54337,10.035
54337,54336,10.035
54337,5965,173.251
54339,45151,109.262
54340,9384,46.496
54342,54343,5.431
54343,54342,5.431
54342,12006,83.369
54343,6490,303.1799999999999
54344,7440,297.538
54346,54347,38.765
54348,12569,14.331
54350,46049,34.16
54351,9856,50.861000000000004
54352,44702,61.384
54352,44703,95.065
54356,54357,7.48
54357,54356,7.48
54358,50748,19.743000000000002
54359,47135,20.227
54359,43042,607.516
54360,4885,38.478
54361,45103,96.763
54363,54364,3.653
54363,12179,77.04199999999999
54364,11466,73.777
54365,54363,6.763
54365,54364,7.327
54368,54369,87.812
54368,47131,218.249
54369,6485,88.419
54369,47133,199.825
54370,51273,272.655
54373,54374,28.975
54375,47006,165.515
54378,49747,20.091
54379,53792,42.568
54379,53787,66.366
54380,54381,32.869
54382,46232,219.975
54383,54384,297.95099999999996
54384,54383,297.95099999999996
54383,54382,28.879999999999995
54385,50120,34.059
54385,54384,32.532
54387,53976,35.714999999999996
54387,54386,29.628999999999998
54388,47283,306.42
54389,54390,20.599
54390,54389,20.599
54389,42976,910.028
54390,54329,936.091
54392,54393,16.222
54393,54392,16.222
54392,47124,81.058
54393,47119,133.251
54394,50125,73.416
54397,12270,174.335
54398,54399,12.184
54398,18677,120.34499999999998
54399,54219,7.062
54399,54400,15.299
54400,54218,37.278999999999996
54401,54219,31.962
54401,45651,37.395
54402,54396,84.267
54402,54403,35.808
54403,54402,35.808
54403,17558,50.746
54404,41390,275.206
54405,11152,73.228
54405,3522,158.586
54408,54827,23.534
54408,2853,66.76599999999999
54409,53365,36.33
54410,32197,84.615
54410,30578,82.49
54412,29513,18.716
54413,54412,38.86
54414,54415,35.082
54415,54414,35.082
54416,24785,190.963
54417,54416,26.203999999999997
54418,18813,75.092
54419,54422,13.134
54419,24735,14.6
54420,54419,103.897
54421,54420,106.591
54421,52692,38.842999999999996
54422,49005,57.572
